0.000000	1.000000	-0.100000	-0.495000
0.100000	0.990000	-0.200000	-0.470050
0.200000	0.970000	-0.299000	-0.425750
0.300000	0.940100	-0.396000	-0.363486
0.400000	0.900500	-0.490010	-0.285395
0.500000	0.851499	-0.580060	-0.194290
0.600000	0.793493	-0.665210	-0.093563
0.700000	0.726972	-0.744559	0.012940
0.800000	0.652516	-0.817256	0.121065
0.900000	0.570790	-0.882508	0.226509
1.000000	0.482540	-0.939587	0.324990
1.100000	0.388581	-0.987841	0.412417
1.200000	0.289797	-1.026699	0.485064
1.300000	0.187127	-1.055679	0.539721
1.400000	0.081559	-1.074391	0.573832
1.500000	-0.025880	-1.082547	0.585619
1.600000	-0.134135	-1.079959	0.574160
1.700000	-0.242131	-1.066546	0.539446
1.800000	-0.348785	-1.042333	0.482403
1.900000	-0.453019	-1.007454	0.404869
2.000000	-0.553764	-0.962152	0.309541
2.100000	-0.649979	-0.906776	0.199885
2.200000	-0.740657	-0.841778	0.080009
2.300000	-0.824835	-0.767712	-0.045485
2.400000	-0.901606	-0.685229	-0.171677
2.500000	-0.970129	-0.595068	-0.293522
2.600000	-1.029636	-0.498055	-0.406045
2.700000	-1.079441	-0.395092	-0.504548
2.799999	-1.118950	-0.287148	-0.584798
2.899999	-1.147665	-0.175253	-0.643211
2.999999	-1.165190	-0.060486	-0.677005
3.099999	-1.171239	0.056033	-0.684331
3.199999	-1.165636	0.173157	-0.664362
3.299999	-1.148320	0.289720	-0.617351
3.399999	-1.119348	0.404552	-0.544639
3.499999	-1.078893	0.516487	-0.448626
3.599999	-1.027244	0.624376	-0.332692
3.699999	-0.964807	0.727101	-0.201088
3.799999	-0.892096	0.823582	-0.058775
3.899998	-0.809738	0.912791	0.088756
3.999998	-0.718459	0.993765	0.235693
4.099998	-0.619083	1.065611	0.376132
4.199998	-0.512522	1.127519	0.504311
4.299998	-0.399770	1.178771	0.614843
4.399998	-0.281892	1.218748	0.702942
4.499998	-0.160018	1.246938	0.764624
4.599998	-0.035324	1.262939	0.796884
4.699998	0.090970	1.266472	0.797837
4.799998	0.217617	1.257375	0.766817
4.899998	0.343355	1.235613	0.704423
4.999998	0.466916	1.201277	0.612528
5.099998	0.587044	1.154586	0.494224
5.199997	0.702502	1.095881	0.353723
5.299997	0.812090	1.025631	0.196214
5.399997	0.914654	0.944422	0.027671
5.499997	1.009096	0.852957	-0.145370
5.599997	1.094391	0.752047	-0.316059
5.699997	1.169596	0.642608	-0.477505
5.799997	1.233857	0.525648	-0.623049
5.899997	1.286422	0.402263	-0.746533
5.999997	1.326648	0.273620	-0.842564
6.099997	1.354010	0.140956	-0.906737
6.199996	1.368106	0.005555	-0.935841
6.299996	1.368661	-0.131256	-0.928003
6.399996	1.355536	-0.268122	-0.882794
6.499996	1.328723	-0.403676	-0.801276
6.599996	1.288356	-0.536548	-0.685988
6.699996	1.234701	-0.665384	-0.540876
6.799996	1.168163	-0.788854	-0.371157
6.899996	1.089277	-0.905670	-0.183144
6.999996	0.998710	-1.014598	0.015993
7.099996	0.897251	-1.114469	0.218491
7.199996	0.785804	-1.204194	0.416298
7.299995	0.665384	-1.282774	0.601387
7.399995	0.537107	-1.349313	0.766080
7.499995	0.402176	-1.403023	0.903365
7.599995	0.261873	-1.443241	1.007183
7.699995	0.117549	-1.469428	1.072701
7.799995	-0.029394	-1.481183	1.096520
7.899995	-0.177512	-1.478244	1.076847
7.999995	-0.325336	-1.460492	1.013597
8.099995	-0.471386	-1.427959	0.908431
8.199995	-0.614181	-1.380820	0.764723
8.299995	-0.752263	-1.319402	0.587461
8.399996	-0.884204	-1.244176	0.383079
8.499996	-1.008621	-1.155755	0.159227
8.599997	-1.124197	-1.054893	-0.075509
8.699997	-1.229686	-0.942474	-0.311936
8.799997	-1.323933	-0.819505	-0.540606
8.899998	-1.405884	-0.687112	-0.752194
8.999998	-1.474595	-0.546523	-0.937872
9.099998	-1.529248	-0.399064	-1.089673
9.199999	-1.569154	-0.246139	-1.200830
9.299999	-1.593768	-0.089224	-1.266067
9.400000	-1.602690	0.070153	-1.281847
9.500000	-1.595675	0.230422	-1.246542
9.600000	-1.572633	0.389990	-1.160541
9.700001	-1.533634	0.547253	-1.026273
9.800001	-1.478908	0.700616	-0.848153
9.900002	-1.408847	0.848507	-0.632442
10.000002	-1.323996	0.989392	-0.387035
10.100002	-1.225057	1.121791	-0.121174
10.200003	-1.112878	1.244297	0.154889
10.300003	-0.988448	1.355585	0.430290
10.400003	-0.852889	1.454430	0.693972
10.500004	-0.707446	1.539718	0.935126
10.600004	-0.553475	1.610463	1.143628
10.700005	-0.392428	1.665810	1.310462
10.800005	-0.225847	1.705053	1.428100
10.900005	-0.055342	1.727638	1.490835
11.000006	0.117422	1.733172	1.495049
11.100006	0.290739	1.721430	1.439396
11.200006	0.462882	1.692356	1.324904
11.300007	0.632118	1.646068	1.154983
11.400007	0.796724	1.582856	0.935332
11.500008	0.955010	1.503183	0.673758
11.600008	1.105328	1.407682	0.379909
11.700008	1.246097	1.297150	0.064920
11.800009	1.375812	1.172540	-0.259004
11.900009	1.493066	1.034959	-0.579053
12.000010	1.596562	0.885652	-0.882315
12.100010	1.685127	0.725996	-1.156291
12.200010	1.757726	0.557483	-1.389407
12.300011	1.813475	0.381710	-1.571494
12.400011	1.851646	0.200363	-1.694223
12.500011	1.871682	0.015198	-1.751481
12.600012	1.873202	-0.171970	-1.739656
12.700012	1.856005	-0.359290	-1.657832
12.800013	1.820076	-0.544890	-1.507885
12.900013	1.765587	-0.726898	-1.294458
13.000013	1.692897	-0.903457	-1.024833
13.100014	1.602551	-1.072746	-0.708693
13.200014	1.495277	-1.233002	-0.357780
13.300014	1.371977	-1.382529	0.014534
13.400015	1.233724	-1.519727	0.393748
13.500015	1.081751	-1.643099	0.764795
13.600016	0.917441	-1.751274	1.112632
13.700016	0.742314	-1.843018	1.422844
13.800016	0.558012	-1.917250	1.682235
13.900017	0.366287	-1.973051	1.879382
14.000017	0.168982	-2.009680	2.005129
14.100018	-0.031986	-2.026578	2.052997
14.200018	-0.234644	-2.023379	2.019503
14.300018	-0.436982	-1.999915	1.904353
14.400019	-0.636973	-1.956216	1.710524
14.500019	-0.832595	-1.892519	1.444207
14.600019	-1.021847	-1.809260	1.114625
14.700020	-1.202773	-1.707075	0.733721
14.800020	-1.373480	-1.586798	0.315739
14.900021	-1.532160	-1.449450	-0.123305
15.000021	-1.677105	-1.296234	-0.566230
15.100021	-1.806729	-1.128523	-0.995352
15.200022	-1.919581	-0.947850	-1.393185
15.300022	-2.014366	-0.755892	-1.743149
15.400023	-2.089955	-0.554456	-2.030246
15.500023	-2.145401	-0.345460	-2.241701
15.600023	-2.179947	-0.130920	-2.367514
15.700024	-2.193039	0.087075	-2.400918
15.800024	-2.184331	0.306379	-2.338717
15.900024	-2.153693	0.524812	-2.181484
16.000025	-2.101212	0.740181	-1.933612
16.100025	-2.027194	0.950302	-1.603221
16.200026	-1.932164	1.153022	-1.201900
16.300026	-1.816862	1.346238	-0.744315
16.400026	-1.682238	1.527924	-0.247686
16.500027	-1.529446	1.696148	0.268857
16.600027	-1.359831	1.849093	0.785002
16.700027	-1.174922	1.985076	1.280043
16.800028	-0.976414	2.102568	1.733704
16.900028	-0.766157	2.200209	2.126962
17.000029	-0.546136	2.276825	2.442834
17.100029	-0.318454	2.331439	2.667097
17.200029	-0.085310	2.363284	2.788917
17.300030	0.151019	2.371815	2.801350
17.400030	0.388200	2.356713	2.701699
17.500031	0.623871	2.317893	2.491707
17.600031	0.855661	2.255506	2.177576
17.700031	1.081211	2.169940	1.769811
17.800032	1.298205	2.061819	1.282880
17.900032	1.504387	1.931998	0.734718
18.000032	1.697587	1.781559	0.146076
18.100033	1.875743	1.611801	-0.460255
18.200033	2.036923	1.424227	-1.060317
18.300034	2.179346	1.220534	-1.629922
18.400034	2.301399	1.002600	-2.145616
18.500034	2.401659	0.772460	-2.585637
18.600035	2.478905	0.532294	-2.930817
18.700035	2.532135	0.284403	-3.165410
18.800035	2.560575	0.031190	-3.277785
18.900036	2.563694	-0.224868	-3.260980
19.000036	2.541207	-0.481237	-3.113072
19.100037	2.493083	-0.735358	-2.837357
19.200037	2.419548	-0.984666	-2.442322
19.300037	2.321081	-1.226621	-1.941409
19.400038	2.198419	-1.458729	-1.352578
19.500038	2.052546	-1.678571	-0.697673
19.600039	1.884689	-1.883826	-0.001627
19.700039	1.696307	-2.072294	0.708474
19.800039	1.489077	-2.241925	1.404439
19.900040	1.264885	-2.390833	2.058074
20.000040	1.025801	-2.517321	2.642319
20.100040	0.774069	-2.619901	3.132350
20.200041	0.512079	-2.697308	3.506624
20.300041	0.242348	-2.748516	3.747805
20.400042	-0.032503	-2.772751	3.843546
20.500042	-0.309778	-2.769501	3.787086
20.600042	-0.586729	-2.738523	3.577628
20.700043	-0.860581	-2.679850	3.220498
20.800043	-1.128566	-2.593792	2.727047
20.900043	-1.387945	-2.480935	2.114324
21.000044	-1.636038	-2.342141	1.404501
21.100044	-1.870252	-2.178537	0.624089
21.200045	-2.088106	-1.991512	-0.197034
21.300045	-2.287257	-1.782701	-1.026761
21.400045	-2.465527	-1.553975	-1.831993
21.500046	-2.620925	-1.307423	-2.579947
21.600046	-2.751667	-1.045330	-3.239479
21.700047	-2.856200	-0.770163	-3.782364
21.800047	-2.933217	-0.484543	-4.184489
21.900047	-2.981671	-0.191222	-4.426898
22.000048	-3.000793	0.106945	-4.496661
22.100048	-2.990098	0.407025	-4.387510
22.200048	-2.949396	0.706035	-4.100225
22.300049	-2.878793	1.000974	-3.642749
22.400049	-2.778695	1.288853	-3.030002
22.500050	-2.649810	1.566723	-2.283436
22.600050	-2.493138	1.831704	-1.430298
22.700050	-2.309967	2.081018	-0.502657
22.800051	-2.101866	2.312015	0.463786
22.900051	-1.870664	2.522201	1.431057
23.000051	-1.618444	2.709267	2.360384
23.100052	-1.347517	2.871112	3.213740
23.200052	-1.060406	3.005864	3.955378
23.300053	-0.759820	3.111904	4.553311
23.400053	-0.448629	3.187886	4.980675
23.500053	-0.129841	3.232749	5.216905
23.600054	0.193434	3.245733	5.248684
23.700054	0.518008	3.226390	5.070630
23.800055	0.840647	3.174589	4.685665
23.900055	1.158106	3.090524	4.105066
24.000055	1.467158	2.974714	3.348185
24.100056	1.764629	2.827998	2.441828
24.200056	2.047429	2.651535	1.419336
24.300056	2.312583	2.446792	0.319376
24.400057	2.557262	2.215534	-0.815499
24.500057	2.778815	1.959808	-1.940484
24.600058	2.974796	1.681926	-3.010268
24.700058	3.142989	1.384446	-3.980843
24.800058	3.281433	1.070148	-4.811295
24.900059	3.388448	0.742004	-5.465505
25.000059	3.462648	0.403159	-5.913698
25.100060	3.502964	0.056895	-6.133761
25.200060	3.508654	-0.293402	-6.112283
25.300060	3.479313	-0.644267	-5.845271
25.400061	3.414887	-0.992199	-5.338497
25.500061	3.315667	-1.333687	-4.607462
25.600061	3.182298	-1.665254	-3.676975
25.700062	3.015773	-1.983484	-2.580339
25.800062	2.817425	-2.285061	-1.358188
25.900063	2.588918	-2.566803	-0.057009
26.000063	2.332238	-2.825695	1.272609
26.100063	2.049669	-3.058919	2.577922
26.200064	1.743777	-3.263886	3.806097
26.300064	1.417388	-3.438264	4.906334
26.400064	1.073562	-3.580003	5.831942
26.500065	0.715562	-3.687359	6.542293
26.600065	0.346826	-3.758915	7.004576
26.700066	-0.029066	-3.793597	7.195268
26.800066	-0.408426	-3.790691	7.101262
26.900066	-0.787495	-3.749848	6.720607
27.000067	-1.162480	-3.671099	6.062804
27.100067	-1.529589	-3.554851	5.148660
27.200068	-1.885074	-3.401892	4.009682
27.300068	-2.225264	-3.213384	2.687021
27.400068	-2.546602	-2.990858	1.230025
27.500069	-2.845688	-2.736198	-0.305580
27.600069	-3.119308	-2.451629	-1.859798
27.700069	-3.364471	-2.139699	-3.370677
27.800070	-3.578441	-1.803251	-4.776761
27.900070	-3.758766	-1.445407	-6.019559
28.000071	-3.903306	-1.069531	-7.045953
28.100071	-4.010260	-0.679200	-7.810435
28.200071	-4.078180	-0.278174	-8.277085
28.300072	-4.105997	0.129644	-8.421203
28.400072	-4.093033	0.540244	-8.230527
28.500072	-4.039009	0.949547	-7.705976
28.600073	-3.944054	1.353448	-6.861870
28.700073	-3.808709	1.747853	-5.725637
28.800074	-3.633924	2.128724	-4.336968
28.900074	-3.421051	2.492116	-2.746474
29.000074	-3.171840	2.834222	-1.013878
29.100075	-2.888417	3.151406	0.794201
29.200075	-2.573277	3.440247	2.606773
29.300076	-2.229252	3.697575	4.351248
29.400076	-1.859495	3.920500	5.956301
29.500076	-1.467445	4.106450	7.354767
29.600077	-1.056800	4.253194	8.486416
29.700077	-0.631480	4.358874	9.300507
29.800077	-0.195593	4.422022	9.758011
29.900078	0.246609	4.441581	9.833414
30.000078	0.690767	4.416920	9.516012
30.100079	1.132459	4.347844	8.810640
30.200079	1.567244	4.234598	7.737782
30.300079	1.990704	4.077873	6.333075
30.400080	2.398491	3.878803	4.646176
30.500080	2.786371	3.638954	2.739060
30.600080	3.150267	3.360317	0.683774
30.700081	3.486298	3.045290	-1.440243
30.800081	3.790827	2.696660	-3.549198
30.900082	4.060493	2.317577	-5.558221
31.000082	4.292251	1.911528	-7.384740
31.100082	4.483404	1.482303	-8.951843
31.200083	4.631634	1.033962	-10.191477
31.300083	4.735030	0.570799	-11.047350
31.400084	4.792110	0.097296	-11.477426
31.500084	4.801839	-0.381915	-11.455901
31.600084	4.763648	-0.862099	-10.974565
31.700085	4.677438	-1.338464	-10.043472
31.800085	4.543592	-1.806208	-8.690921
31.900085	4.362971	-2.260567	-6.962678
32.000084	4.136915	-2.696864	-4.920495
32.100082	3.867228	-3.110555	-2.639950
32.200081	3.556173	-3.497278	-0.207705
32.300079	3.206445	-3.852895	2.281757
32.400078	2.821156	-4.173540	4.729759
32.500076	2.403801	-4.455656	7.037302
32.600075	1.958236	-4.696036	9.109033
32.700073	1.488632	-4.891860	10.857132
32.800072	0.999446	-5.040723	12.204997
32.900070	0.495374	-5.140667	13.090533
33.000069	-0.018693	-5.190205	13.468937
33.100067	-0.537713	-5.188335	13.314844
33.200066	-1.056547	-5.134564	12.623728
33.300064	-1.570003	-5.028909	11.412509
33.400063	-2.072894	-4.871909	9.719302
33.500061	-2.560085	-4.664619	7.602320
33.600060	-3.026547	-4.408611	5.137931
33.700058	-3.467408	-4.105956	2.417979
33.800056	-3.878004	-3.759215	-0.453606
33.900055	-4.253925	-3.371415	-3.364721
34.000053	-4.591067	-2.946022	-6.199424
34.100052	-4.885669	-2.486916	-8.842507
34.200050	-5.134361	-1.998349	-11.184132
34.300049	-5.334196	-1.484913	-13.124339
34.400047	-5.482687	-0.951493	-14.577259
34.500046	-5.577837	-0.403224	-15.474835
34.600044	-5.618159	0.154559	-15.769910
34.700043	-5.602703	0.716375	-15.438544
34.800041	-5.531065	1.276646	-14.481431
34.900040	-5.403401	1.829752	-12.924375
35.000038	-5.220426	2.370092	-10.817754
35.100037	-4.983417	2.892135	-8.234999
35.200035	-4.694203	3.390476	-5.270106
35.300034	-4.355155	3.859896	-2.034289
35.400032	-3.969166	4.295412	1.348144
35.500031	-3.539625	4.692328	4.744502
35.600029	-3.070392	5.046291	8.018872
35.700027	-2.565763	5.353330	11.037502
35.800026	-2.030430	5.609906	13.674201
35.900024	-1.469439	5.812949	15.815563
36.000023	-0.888144	5.959893	17.365763
36.100021	-0.292155	6.048707	18.250753
36.200020	0.312716	6.077923	18.421677
36.300018	0.920508	6.046651	17.857328
